Type,FID,beta.sor,beta.sim,beta.sne,LSP,MAT,MAP,TA,PA,TSN,PSN,PCP,CWE,LSD,GMD,NVT,PDC,PSA
subtropical evergreen broad-leaved forest,636,0.212121212,0.103448276,0.108672936,56,17.93793669,1641.555556,5.049047735,63,672.4436678,56.91318177,0.237015451,0.002024254,0.838991052,14234.43533,7,0.114414286,0.831679256
Tropical rain forest,642,0.227272727,0.055555556,0.171717172,17,17.34578239,1721.777778,4.012449053,129.4444444,450.345877,90.17139673,0.257042479,0.004159687,0.860520164,569159.5157,9,0.2726,0.87001774
Tropical rain forest,643,0.308900524,0.131578947,0.177321576,19,18.29892247,1972.111111,3.965589099,108.2222222,449.68024,91.53985489,0.290311338,0.003625626,0.861966998,528595.5118,6,0.25455,0.891986684
Tropical rain forest,644,0.24,0.136363636,0.103636364,19,17.7366614,1999.166667,3.736661394,110,457.3091822,89.1281089,0.305134964,0.003314559,0.858968064,488789.1283,5,0.26212,0.932586943
subtropical evergreen broad-leaved forest,647,0.166037736,0.112449799,0.053587937,68,9.795229157,1041.166667,2.961895863,105.6666667,539.4308139,61.76905699,0.158388665,0.005872613,0.813395909,262768.173,10,0.18448,0.748182406
subtropical evergreen broad-leaved forest,648,0.278564684,0.183760684,0.094804,71,8.973289914,875,3.30662326,105.3333333,536.5301535,60.66961203,0.148789996,0.005513958,0.809385019,281789.3765,12,0.2026,0.765163942
subtropical evergreen broad-leaved forest,649,0.330173776,0.222018349,0.108155427,69,8.522954863,824,3.189621502,76.88888889,541.7302456,62.08669727,0.137631464,0.004886755,0.801960422,308818.4814,13,0.230188889,0.75317249
subtropical evergreen broad-leaved forest,650,0.395384615,0.224852071,0.170532544,67,9.214315974,789.8888889,3.436538193,67.55555556,522.1604453,67.46606016,0.127130089,0.004711593,0.794463082,329485.9831,13,0.2401,0.736392495
subtropical evergreen broad-leaved forest,651,0.433878158,0.275665399,0.158212758,69,10.54562153,780.5,3.712288221,80.16666667,514.0822811,73.72319317,0.122400583,0.004349334,0.787639452,351046.7554,13,0.237211111,0.741467093
subtropical evergreen broad-leaved forest,652,0.482288828,0.337979094,0.144309734,75,10.40529168,803.4444444,3.405291663,83.55555556,522.3741619,81.31835276,0.129390997,0.003759764,0.794365606,373699.7921,13,0.228844444,0.77560805
subtropical evergreen broad-leaved forest,653,0.450314465,0.283606557,0.166707908,80,11.50859031,862.1111111,3.175256968,66.77777778,505.5180599,88.89956652,0.148751028,0.003372145,0.806872257,396370.6215,12,0.200955556,0.793058181
subtropical evergreen broad-leaved forest,654,0.376774194,0.233333333,0.14344086,78,13.58587846,913.1666667,2.919211785,37.83333333,492.0444861,94.93548218,0.167993566,0.003124605,0.813899072,415393.7589,14,0.188688889,0.786083531
subtropical evergreen broad-leaved forest,655,0.319672131,0.223088924,0.096583208,80,12.40516783,930.4444444,2.9607234,25.66666667,512.8939509,94.8407957,0.172853013,0.003031135,0.813150798,413626.2975,14,0.185711111,0.766406694
subtropical evergreen broad-leaved forest,656,0.326388889,0.239811912,0.086576977,81,12.07067937,908.3333333,3.292901595,46.88888889,539.928343,91.78941665,0.164410086,0.002870931,0.801747889,409121.2307,13,0.194644444,0.643619657
subtropical evergreen broad-leaved forest,657,0.404884319,0.335724534,0.069159785,84,11.9431655,888.8888889,3.276498795,80.55555556,581.9630086,87.75298838,0.153174178,0.002703999,0.796387061,405549.9582,12,0.204811111,0.518060856
subtropical evergreen broad-leaved forest,658,0.446706587,0.38317757,0.063529017,88,11.78701393,893.6666667,3.453680635,109.3333333,592.9518926,85.39297692,0.152406286,0.002530017,0.795883645,402670.9257,13,0.205422222,0.438134248
subtropical evergreen broad-leaved forest,659,0.421856639,0.297142857,0.124713782,90,11.25872337,928.4444444,3.147612254,78.55555556,618.5272698,82.46771321,0.159404394,0.002442923,0.803345878,400346.5177,9,0.200166667,0.45556609
subtropical evergreen broad-leaved forest,660,0.386845039,0.223163842,0.163681197,95,12.12113773,986.1111111,3.010026614,79,642.849419,78.01946978,0.167801574,0.002465078,0.799228338,398386.6048,8,0.186822222,0.533573583
subtropical evergreen broad-leaved forest,661,0.331905782,0.198973042,0.132932739,101,12.60428475,1030.666667,3.104284763,84.83333333,658.5460511,75.32665184,0.163682449,0.002596518,0.795574494,394547.8851,8,0.1773,0.5950443
subtropical evergreen broad-leaved forest,662,0.274403471,0.179141104,0.095262366,101,13.10992017,1061.444444,2.887697935,64,671.7243359,72.95881348,0.160004526,0.002703156,0.79624887,390733.1583,7,0.166533333,0.677919302
subtropical evergreen broad-leaved forest,663,0.263326226,0.212086659,0.051239567,108,13.80215624,1077.666667,2.691045125,33,692.8333609,70.91663464,0.150463816,0.002754371,0.792761204,388587.9416,8,0.161411111,0.70506052
subtropical evergreen broad-leaved forest,664,0.285714286,0.198645598,0.087068688,110,15.04775523,1068.333333,2.714421908,25.83333333,716.6964556,69.10052345,0.145356777,0.002741585,0.795772596,388813.7721,8,0.1619,0.740689706
subtropical evergreen broad-leaved forest,665,0.246435845,0.162895928,0.083539918,109,15.15781363,1077.666667,2.602258099,27.22222222,729.1402279,67.33637202,0.144275007,0.002740032,0.800688233,391835.9259,7,0.168166667,0.759094903
subtropical evergreen broad-leaved forest,666,0.18743344,0.129988597,0.057444842,108,14.76538078,1116,2.654269722,43.22222222,742.1219598,64.46981681,0.145691399,0.002805952,0.794233738,397907.1235,7,0.168622222,0.774635153
subtropical evergreen broad-leaved forest,667,0.175965665,0.141899441,0.034066224,109,14.91177667,1143.777778,2.578443342,62.55555556,755.8129925,61.38938922,0.142353387,0.002870982,0.793332885,407140.8367,5,0.165288889,0.746981006
subtropical evergreen broad-leaved forest,668,0.208376963,0.150561798,0.057815166,110,14.88500176,1158.666667,2.718335072,70.33333333,763.1540815,59.18841426,0.137399397,0.002918754,0.787569546,419513.8556,9,0.1617,0.75065468
subtropical evergreen broad-leaved forest,669,0.261710794,0.152046784,0.109664011,107,15.65793984,1165.444444,3.102384276,87.66666667,776.3455463,57.63847527,0.132279623,0.00287827,0.786771636,434685.3554,10,0.158488889,0.74810269
subtropical evergreen broad-leaved forest,670,0.298412698,0.131061599,0.167351099,105,15.94254742,1223.222222,3.60921412,83.88888889,785.1247056,56.67145541,0.12596234,0.002693807,0.782273666,452119.683,10,0.161611111,0.776411114
subtropical evergreen broad-leaved forest,671,0.278099652,0.151226158,0.126873494,103,16.66727258,1250.833333,3.667272607,61.16666667,804.4650647,56.49126976,0.126314428,0.002483151,0.783466489,470855.2912,9,0.1641,0.786737673
subtropical evergreen broad-leaved forest,672,0.264705882,0.133148405,0.131557477,99,16.13361458,1329.333333,3.800281207,52.88888889,792.3303044,55.10051613,0.128976934,0.002365668,0.794995619,469876.9814,9,0.173933333,0.817605444
subtropical evergreen broad-leaved forest,673,0.252336449,0.144385027,0.107951422,96,15.27318064,1420.111111,4.273180697,52.88888889,774.6999767,52.64462295,0.128405265,0.002395948,0.797502512,451457.4105,8,0.180822222,0.82897336
subtropical evergreen broad-leaved forest,674,0.283704572,0.105417277,0.178287295,94,16.51750343,1381.666667,4.017503421,48.5,806.8289579,50.96789125,0.116305148,0.002359455,0.79292554,436108.345,8,0.1861,0.812610829
subtropical evergreen broad-leaved forest,675,0.34487021,0.081455806,0.263414404,89,16.9636968,1378.666667,4.297030131,46.66666667,822.3115983,48.60878204,0.102182324,0.002217106,0.792827388,424025.3239,8,0.193933333,0.793609003
subtropical evergreen broad-leaved forest,676,0.357836338,0.114722753,0.243113585,78,17.41033216,1409.888889,4.299221065,20.55555556,838.3417199,46.42545816,0.097601017,0.002070632,0.805724197,415325.5262,8,0.199622222,0.756088764
subtropical evergreen broad-leaved forest,677,0.350152905,0.16502947,0.185123436,70,17.77329337,1422.5,4.273293297,93.5,846.8452751,45.88799477,0.09827619,0.001999542,0.814231198,410021.3907,7,0.207555556,0.718822016
subtropical evergreen broad-leaved forest,678,0.323181049,0.136069114,0.187111935,64,17.7250035,1451,4.169447952,176.4444444,847.8155856,45.70771493,0.099841546,0.001955273,0.824179942,407998.9502,7,0.202722222,0.696712509
subtropical evergreen broad-leaved forest,679,0.348694316,0.107368421,0.241325895,70,17.68920488,1473.222222,4.244760381,123.8888889,839.2361067,46.3390826,0.09997173,0.00196048,0.815494759,409003.9645,8,0.195322222,0.721330775
subtropical evergreen broad-leaved forest,680,0.35605007,0.031380753,0.324669316,81,16.49039467,1559.888889,4.379283614,70.33333333,795.3980015,46.98379922,0.109153319,0.002024788,0.780019438,412624.9759,8,0.183566667,0.722279729
subtropical evergreen broad-leaved forest,681,0.263473054,0.044660194,0.21881286,81,16.44623445,1573.833333,3.946234425,40.83333333,790.9932364,48.55558433,0.116500389,0.002027685,0.775950579,418233.8836,8,0.1884,0.699014541
subtropical evergreen broad-leaved forest,682,0.343023256,0.068041237,0.274982019,81,17.54450696,1523.666667,3.766729169,20,819.5379871,50.78553747,0.114495663,0.001994031,0.774807824,421724.5123,8,0.200177778,0.626798376
subtropical evergreen broad-leaved forest,683,0.270034843,0.17029703,0.099737814,64,18.01470488,1556.555556,3.903593832,80.88888889,832.3381317,53.75471061,0.116892458,0.001908828,0.805188282,388252.8768,6,0.209722222,0.622784283
subtropical evergreen broad-leaved forest,684,0.269430052,0.147177419,0.122252632,63,17.9275069,1604.166667,3.927506924,98,823.2129568,57.17440924,0.126269103,0.001919431,0.809741189,356593.947,6,0.204677778,0.655625677
subtropical evergreen broad-leaved forest,685,0.225177305,0.124248497,0.100928808,63,17.26674422,1708.111111,3.822299825,70.33333333,793.4521571,59.56688843,0.140575941,0.001938614,0.809198949,327192.2095,6,0.196355556,0.718656728
subtropical evergreen broad-leaved forest,686,0.242881072,0.139047619,0.103833453,68,17.70347334,1745,4.147917774,29.22222222,789.6076861,61.93466797,0.152489382,0.00196245,0.7992866,300598.8377,8,0.1888,0.760131803
subtropical evergreen broad-leaved forest,687,0.268025078,0.149362477,0.118662601,70,18.02081776,1748.166667,4.020817757,25.66666667,774.4163648,62.76192217,0.172391854,0.001999812,0.79916859,263765.9179,8,0.182777778,0.812860194
subtropical evergreen broad-leaved forest,688,0.243710692,0.160558464,0.083152228,72,17.06254628,1825.444444,3.729212973,70.22222222,740.7009927,61.84234074,0.193277951,0.002044122,0.800095499,224548.3058,9,0.1711,0.883943441
subtropical evergreen broad-leaved forest,689,0.277950311,0.159132007,0.118818303,72,17.90944793,1772.333333,4.131670131,125.7777778,740.0529754,63.61474503,0.197906207,0.002042053,0.799780871,186881.7475,9,0.166477778,0.94734407
subtropical evergreen broad-leaved forest,690,0.319018405,0.23183391,0.087184495,71,18.32545832,1722.166667,4.325458129,82.83333333,729.2935769,64.78958007,0.1992489,0.002051667,0.804928383,151626.2976,7,0.166777778,0.949894525
subtropical evergreen broad-leaved forest,691,0.339089482,0.267826087,0.071263395,66,17.83946528,1714.777778,4.617243025,96.33333333,713.5287673,62.68413582,0.213571431,0.002035897,0.824544883,113121.6831,6,0.172722222,0.934277962
subtropical evergreen broad-leaved forest,692,0.33,0.232824427,0.097175573,65,14.81489236,1835.444444,4.481559038,73.88888889,667.8235745,57.77685807,0.232740189,0.002076968,0.833609248,79322.78413,7,0.1584,0.895474666
subtropical evergreen broad-leaved forest,693,0.304994687,0.20631068,0.098684007,60,16.38659148,1727.666667,4.831035932,57.44444444,691.8602462,55.90708891,0.241703272,0.002099276,0.82976041,61297.8253,6,0.1584625,0.864536191
subtropical evergreen broad-leaved forest,694,0.242957746,0.12244898,0.120508767,57,16.10587672,1703.666667,5.105876764,76,681.6986305,54.85744126,0.228266894,0.002109597,0.821805593,64761.98754,7,0.1235,0.751997089
Alpine vegetation on the Qinghai-Tibet Plateau,700,0.5,0,0.5,3,0.283820298,407.75,4.283820391,11.25,562.5202999,103.3894334,0.055538311,0.00326852,0.762715487,914830.4286,7,0,0.140362087
Tropical rain forest,704,0.437908497,0.022727273,0.415181224,14,2.352717018,586.8333333,2.352717002,65.5,558.2324198,76.58241235,0.144931954,0.004104384,0.848339643,630058.0384,13,0.198033333,0.640441806
Tropical rain forest,705,0.498371336,0.125,0.373371336,18,7.383684054,854.6666667,2.809055567,87.33333333,526.8992227,83.51525757,0.193513412,0.004289182,0.855336188,590566.6035,12,0.246575,0.755527132
Tropical rain forest,706,0.494897959,0.2265625,0.268335459,20,15.58967537,1444,4.589675426,156.8333333,492.2722102,90.20503502,0.240186349,0.003923083,0.856452909,551738.0451,10,0.245366667,0.84469572
Tropical rain forest,707,0.362776025,0.268115942,0.094660083,20,16.05582555,1633.5,4.305825472,123,486.6530191,89.72441001,0.267313536,0.003788219,0.85526042,513883.1266,8,0.2473875,0.91189506
Tropical rain forest,708,0.245762712,0.144230769,0.101531943,18,17.2711806,1976.666667,4.271180669,123.8333333,473.3710639,88.59013157,0.287038211,0.003486679,0.866065478,477234.11,6,0.183871429,0.914165781
Tropical rain forest,709,0.219178082,0.095238095,0.123939987,18,20.41513551,2668.75,3.665135443,200.25,458.3933619,85.59549728,0.298342974,0.003759147,0.872530634,447723.2068,4,0.13994,0.887966441
subtropical evergreen broad-leaved forest,714,0.313596491,0.176315789,0.137280702,71,7.368789641,916.2,2.968789625,32.2,576.4073757,63.88468965,0.138136201,0.006313034,0.804075642,307164.7392,16,0.213457143,0.764507366
subtropical evergreen broad-leaved forest,715,0.413690476,0.182572614,0.231117862,70,7.866992193,814.25,3.116992176,40.25,573.8764297,63.22057682,0.130093739,0.005560019,0.809621862,324336.0586,16,0.225988889,0.760246685
subtropical evergreen broad-leaved forest,716,0.443076923,0.182844244,0.260232679,67,4.199725684,743.1666667,2.866392334,27.66666667,607.5153691,67.06511983,0.117711624,0.004528522,0.811339753,347986.6264,15,0.258488889,0.756599101
Alpine vegetation on the Qinghai-Tibet Plateau,717,0.467304625,0.212264151,0.255040474,63,9.551361091,760.8333333,3.718027751,30.66666667,533.0538905,72.31606069,0.113859497,0.004255535,0.807314861,373925.2003,16,0.273033333,0.75979466
subtropical evergreen broad-leaved forest,718,0.480190174,0.27593819,0.204251984,68,7.138994778,767.25,3.638994753,34,559.2537506,79.002605,0.11204995,0.003856384,0.79583545,394385.789,15,0.265344444,0.782430271
subtropical evergreen broad-leaved forest,719,0.494047619,0.306122449,0.18792517,71,8.732498307,805.1666667,3.399164915,38.5,549.4391226,84.2765039,0.12120524,0.003357932,0.798168054,416423.6827,16,0.255555556,0.824927475
subtropical evergreen broad-leaved forest,720,0.454912517,0.218146718,0.236765799,75,9.09861634,861.1666667,3.098616322,49.5,547.4995709,90.24681276,0.142923233,0.003088064,0.806080334,439250.9511,16,0.218022222,0.828267456
subtropical evergreen broad-leaved forest,721,0.392183288,0.170955882,0.221227406,78,13.23779953,911.75,2.737799525,21.75,503.0811146,96.49739179,0.159740519,0.002944027,0.806125184,460847.2568,18,0.203533333,0.83003028
subtropical evergreen broad-leaved forest,722,0.346368715,0.177504394,0.168864321,80,11.10881939,923.1666667,2.775486112,48.5,547.2353849,95.54878207,0.163635646,0.002880524,0.801983639,463048.9605,16,0.194322222,0.811694394
subtropical evergreen broad-leaved forest,723,0.377984085,0.244766506,0.133217579,86,9.421407989,910.5,2.921407938,85.16666667,584.7404746,90.87824082,0.152573068,0.002788203,0.795798473,458697.1995,16,0.200366667,0.705966179
subtropical evergreen broad-leaved forest,724,0.390804598,0.286995516,0.103809082,85,11.38975521,897.5,3.389755209,43.16666667,597.8712835,86.676168,0.143541935,0.002686954,0.790839724,455193.1445,16,0.207077778,0.579204249
subtropical evergreen broad-leaved forest,725,0.36259542,0.266471449,0.09612397,86,12.04204683,889.75,3.042046845,73.5,631.9615336,81.07017034,0.145046773,0.002584596,0.786900451,452358.4157,17,0.205622222,0.500473263
subtropical evergreen broad-leaved forest,726,0.342604298,0.219219219,0.123385079,91,12.80386635,917.3333333,3.470533053,79.5,649.5240181,78.20957317,0.144086564,0.002556277,0.792466383,450061.7277,13,0.201066667,0.457585688
subtropical evergreen broad-leaved forest,727,0.337677725,0.220362622,0.117315103,94,13.47457117,977.5,3.307904522,86.16666667,677.6929916,74.36242926,0.148251065,0.002610757,0.801916647,448093.8462,8,0.189322222,0.487847466
subtropical evergreen broad-leaved forest,728,0.338362069,0.230576441,0.107785628,101,13.54556249,1013.75,3.045562506,85.75,696.5446992,72.22527176,0.144432555,0.00272919,0.797053282,444089.1544,7,0.180966667,0.497326138
subtropical evergreen broad-leaved forest,729,0.309224319,0.223792697,0.085431621,102,14.43529167,1037.5,3.435291648,69,710.4455199,70.29914774,0.143587413,0.002827872,0.798768037,440384.9775,9,0.173811111,0.581073612
subtropical evergreen broad-leaved forest,730,0.287321063,0.227272727,0.060048336,108,15.39696704,1046,3.06363372,45.5,718.8664434,68.88451948,0.140090451,0.002890657,0.788901887,438345.3529,7,0.170377778,0.637250737
