species,longitude,latitude
Lindera_metcalfiana,110.86 ,21.63 
Lindera_metcalfiana,103.88 ,22.58 
Lindera_metcalfiana,106.31 ,23.15 
Lindera_metcalfiana,103.24 ,22.78 
Lindera_metcalfiana,114.20 ,24.33 
Lindera_metcalfiana,105.35 ,24.84 
Lindera_metcalfiana,99.19 ,24.22 
Lindera_metcalfiana,110.42 ,25.49 
Lindera_metcalfiana,110.26 ,25.53 
Lindera_metcalfiana,106.53 ,24.52 
Lindera_metcalfiana,100.39 ,24.77 
Lindera_metcalfiana,104.57 ,22.90 
Lindera_metcalfiana,104.53 ,23.14 
Lindera_metcalfiana,100.54 ,22.13 
Lindera_metcalfiana,100.60 ,24.68 
Lindera_metcalfiana,99.59 ,22.65 
Lindera_metcalfiana,111.02 ,26.20 
Lindera_metcalfiana,98.63 ,24.73 
Lindera_metcalfiana,106.40 ,24.49 
Lindera_metcalfiana,99.92 ,22.54 
Lindera_metcalfiana,100.07 ,23.88 
Lindera_metcalfiana,103.28 ,22.76 
Lindera_metcalfiana,101.42 ,23.40 
Lindera_metcalfiana,103.15 ,25.22 
Lindera_metcalfiana,110.10 ,22.64 
Lindera_metcalfiana,116.11 ,25.28 
Lindera_metcalfiana,103.02 ,22.63 
Lindera_metcalfiana,108.95 ,18.96 
Lindera_metcalfiana,105.46 ,25.31 
Lindera_metcalfiana,102.61 ,25.19 
Lindera_metcalfiana,111.09 ,23.01 
Lindera_metcalfiana,102.96 ,24.58 
Lindera_metcalfiana,101.87 ,23.42 
Lindera_metcalfiana,115.67 ,24.71 
Lindera_metcalfiana,99.80 ,22.71 
Lindera_metcalfiana,104.66 ,23.01 
Lindera_metcalfiana,97.73 ,24.01 
Lindera_metcalfiana,110.81 ,24.96 
Lindera_metcalfiana,110.21 ,25.36 
Lindera_metcalfiana,100.99 ,22.36 
Lindera_metcalfiana,100.15 ,23.32 
Lindera_metcalfiana,100.94 ,22.72 
Lindera_metcalfiana,97.59 ,23.95 
Lindera_metcalfiana,99.67 ,24.29 
Lindera_metcalfiana,99.55 ,24.76 
Lindera_metcalfiana,102.45 ,25.45 
Lindera_metcalfiana,108.47 ,23.44 
Lindera_metcalfiana,106.15 ,23.04 
Lindera_metcalfiana,106.56 ,24.36 
Lindera_metcalfiana,105.83 ,23.39 
Lindera_metcalfiana,110.37 ,23.87 
Lindera_metcalfiana,107.55 ,21.72 
Lindera_metcalfiana,108.65 ,25.22 
Lindera_metcalfiana,109.98 ,24.99 
Lindera_metcalfiana,102.81 ,24.95 
Lindera_metcalfiana,104.69 ,23.13 
Lindera_metcalfiana,103.61 ,22.88 
Lindera_metcalfiana,104.91 ,23.39 
Lindera_metcalfiana,108.51 ,23.40 
Lindera_metcalfiana,106.29 ,24.56 
Lindera_metcalfiana,100.89 ,22.75 
Lindera_metcalfiana,103.77 ,24.54 
Lindera_metcalfiana,100.79 ,24.34 
Lindera_metcalfiana,100.88 ,22.03 
Lindera_metcalfiana,103.22 ,22.78 
Lindera_metcalfiana,98.42 ,24.33 
Lindera_metcalfiana,104.67 ,23.44 
Lindera_metcalfiana,110.07 ,25.14 
Lindera_metcalfiana,102.68 ,25.85 
Lindera_metcalfiana,99.74 ,23.22 
Lindera_metcalfiana,99.24 ,24.02 
Lindera_metcalfiana,101.40 ,23.62 
Lindera_metcalfiana,99.60 ,22.64 
Lindera_metcalfiana,112.57 ,23.19 
Lindera_metcalfiana,100.98 ,22.53 
Lindera_metcalfiana,119.30 ,26.10 
Lindera_nacusua,117.03 ,25.08 
Lindera_nacusua,115.71 ,24.10 
Lindera_nacusua,110.43 ,29.31 
Lindera_nacusua,100.39 ,24.86 
Lindera_nacusua,109.09 ,28.84 
Lindera_nacusua,117.35 ,24.52 
Lindera_nacusua,110.26 ,28.81 
Lindera_nacusua,109.78 ,29.09 
Lindera_nacusua,107.98 ,25.06 
Lindera_nacusua,106.75 ,24.65 
Lindera_nacusua,109.55 ,29.26 
Lindera_nacusua,113.36 ,27.45 
Lindera_nacusua,109.70 ,29.30 
Lindera_nacusua,115.64 ,24.97 
Lindera_nacusua,117.41 ,27.95 
Lindera_nacusua,120.87 ,29.98 
Lindera_nacusua,110.99 ,26.04 
Lindera_nacusua,111.07 ,25.93 
Lindera_nacusua,110.01 ,25.80 
Lindera_nacusua,110.55 ,25.79 
Lindera_nacusua,110.66 ,26.03 
Lindera_nacusua,113.89 ,22.73 
Lindera_nacusua,114.21 ,22.58 
Lindera_nacusua,109.75 ,25.90 
Lindera_nacusua,108.50 ,28.57 
Lindera_nacusua,111.79 ,22.17 
Lindera_nacusua,114.56 ,22.50 
Lindera_nacusua,114.55 ,22.53 
Lindera_nacusua,110.85 ,26.44 
Lindera_nacusua,117.29 ,26.49 
Lindera_nacusua,117.47 ,26.73 
Lindera_nacusua,107.63 ,22.96 
Lindera_nacusua,114.23 ,22.56 
Lindera_nacusua,106.55 ,24.78 
Lindera_nacusua,104.85 ,25.87 
Lindera_nacusua,110.16 ,29.40 
Lindera_nacusua,108.02 ,27.09 
Lindera_nacusua,108.12 ,27.04 
Lindera_nacusua,108.85 ,28.04 
Lindera_nacusua,109.16 ,27.67 
Lindera_nacusua,108.01 ,27.33 
Lindera_nacusua,108.32 ,27.80 
Lindera_nacusua,108.54 ,27.51 
Lindera_nacusua,108.19 ,27.35 
Lindera_nacusua,111.37 ,29.59 
Lindera_nacusua,103.48 ,29.60 
Lindera_nacusua,114.14 ,23.88 
Lindera_nacusua,113.03 ,24.98 
Lindera_nacusua,113.03 ,22.46 
Lindera_nacusua,113.26 ,23.10 
Lindera_nacusua,111.34 ,25.28 
Lindera_nacusua,114.79 ,23.14 
Lindera_nacusua,94.78 ,29.96 
Lindera_nacusua,112.56 ,23.16 
Lindera_nacusua,114.79 ,23.11 
Lindera_nacusua,108.86 ,18.74 
Lindera_nacusua,108.22 ,27.52 
Lindera_nacusua,101.55 ,21.57 
Lindera_nacusua,101.54 ,21.61 
Lindera_nacusua,105.85 ,24.98 
Lindera_nacusua,106.61 ,26.61 
Lindera_nacusua,109.83 ,26.19 
Lindera_nacusua,105.44 ,25.10 
Lindera_nacusua,105.65 ,25.27 
Lindera_nacusua,105.27 ,25.50 
Lindera_nacusua,105.25 ,25.50 
Lindera_nacusua,112.86 ,27.23 
Lindera_nacusua,114.25 ,23.73 
Lindera_nacusua,120.71 ,27.90 
Lindera_nacusua,114.14 ,23.52 
Lindera_nacusua,109.97 ,22.28 
Lindera_nacusua,98.49 ,25.28 
Lindera_nacusua,112.48 ,23.28 
Lindera_nacusua,107.05 ,29.66 
Lindera_nacusua,113.11 ,26.13 
Lindera_nacusua,111.01 ,26.37 
Lindera_nacusua,103.90 ,28.96 
Lindera_nacusua,109.71 ,19.48 
Lindera_nacusua,109.55 ,21.52 
Lindera_nacusua,105.72 ,29.71 
Lindera_nacusua,103.43 ,29.56 
Lindera_nacusua,111.39 ,25.49 
Lindera_nacusua,120.41 ,28.35 
Lindera_nacusua,101.56 ,21.46 
Lindera_nacusua,106.05 ,29.85 
Lindera_nacusua,105.87 ,29.54 
Lindera_nacusua,105.92 ,29.36 
Lindera_nacusua,104.92 ,28.59 
Lindera_nacusua,109.77 ,19.17 
Lindera_nacusua,104.85 ,28.04 
Lindera_nacusua,105.08 ,28.14 
Lindera_nacusua,103.91 ,28.96 
Lindera_nacusua,105.07 ,28.67 
Lindera_nacusua,103.83 ,31.32 
Lindera_nacusua,114.36 ,25.40 
Lindera_nacusua,99.58 ,22.33 
Lindera_nacusua,95.08 ,30.11 
Lindera_nacusua,95.10 ,29.22 
Lindera_nacusua,113.08 ,24.92 
Lindera_nacusua,96.48 ,30.92 
Lindera_nacusua,105.69 ,28.59 
Lindera_nacusua,112.98 ,24.95 
Lindera_nacusua,114.23 ,25.63 
Lindera_nacusua,114.30 ,25.69 
Lindera_nacusua,114.06 ,25.43 
Lindera_nacusua,119.71 ,27.56 
Lindera_nacusua,102.00 ,23.60 
Lindera_nacusua,102.00 ,23.60 
Lindera_nacusua,101.79 ,23.60 
Lindera_nacusua,108.84 ,27.70 
Lindera_nacusua,108.87 ,18.72 
Lindera_nacusua,112.13 ,22.18 
Lindera_nacusua,101.24 ,21.98 
Lindera_nacusua,110.41 ,18.98 
Lindera_nacusua,113.98 ,23.76 
Lindera_nacusua,104.34 ,28.83 
Lindera_nacusua,106.08 ,29.29 
Lindera_nacusua,114.59 ,27.66 
Lindera_nacusua,114.12 ,26.57 
Lindera_nacusua,114.10 ,27.14 
Lindera_nacusua,108.56 ,28.37 
Lindera_nacusua,114.56 ,24.77 
Lindera_nacusua,114.38 ,25.47 
Lindera_nacusua,115.78 ,25.60 
Lindera_nacusua,108.65 ,25.22 
Lindera_nacusua,114.20 ,25.26 
Lindera_nacusua,113.74 ,25.09 
Lindera_nacusua,114.20 ,24.06 
Lindera_nacusua,113.86 ,23.99 
Lindera_nacusua,115.44 ,25.30 
Lindera_nacusua,116.02 ,25.89 
Lindera_nacusua,115.83 ,26.16 
Lindera_nacusua,116.34 ,26.32 
Lindera_nacusua,118.27 ,28.22 
Lindera_nacusua,116.12 ,26.19 
Lindera_nacusua,116.48 ,27.03 
Lindera_nacusua,113.58 ,24.85 
Lindera_nacusua,103.22 ,22.78 
Lindera_nacusua,116.00 ,23.74 
Lindera_nacusua,117.76 ,28.90 
Lindera_nacusua,112.66 ,24.38 
Lindera_nacusua,115.03 ,23.61 
Lindera_nacusua,115.18 ,23.64 
Lindera_nacusua,115.01 ,23.76 
Lindera_nacusua,108.33 ,29.41 
Lindera_nacusua,108.87 ,31.59 
Lindera_nacusua,113.27 ,24.78 
Lindera_nacusua,103.45 ,29.57 
Lindera_nacusua,111.43 ,21.90 
Lindera_nacusua,102.15 ,27.59 
Lindera_nacusua,103.72 ,30.40 
Lindera_nacusua,111.69 ,22.43 
Lindera_nacusua,106.52 ,23.07 
Lindera_nacusua,103.47 ,28.95 
Lindera_nacusua,98.67 ,27.75 
Lindera_nacusua,103.44 ,29.57 
Lindera_nacusua,109.83 ,18.73 
Lindera_nacusua,109.87 ,18.72 
Lindera_nacusua,116.00 ,29.66 
Lindera_nacusua,111.45 ,21.83 
Lindera_nacusua,110.73 ,22.59 
Lindera_nacusua,110.25 ,19.09 
Lindera_nacusua,110.24 ,25.86 
Lindera_nacusua,103.69 ,22.99 
Lindera_nacusua,110.06 ,25.30 
Lindera_nacusua,103.26 ,29.23 
Lindera_nacusua,114.67 ,29.17 
Lindera_nacusua,112.09 ,24.57 
Lindera_nacusua,113.41 ,24.19 
Lindera_nacusua,99.29 ,27.18 
Lindera_nacusua,103.26 ,29.44 
Lindera_nacusua,103.37 ,29.58 
Lindera_nacusua,105.05 ,24.05 
Lindera_nacusua,105.63 ,23.63 
Lindera_nacusua,118.18 ,26.64 
Lindera_nacusua,112.64 ,24.47 
Lindera_nacusua,103.54 ,28.84 
Lindera_nacusua,113.55 ,22.32 
Lindera_nacusua,113.17 ,25.10 
Lindera_nacusua,111.57 ,22.49 
Lindera_nacusua,113.83 ,23.05 
Lindera_nacusua,113.67 ,24.33 
Lindera_nacusua,114.02 ,23.30 
Lindera_nacusua,114.02 ,23.28 
Lindera_nacusua,113.97 ,22.27 
Lindera_nacusua,103.42 ,29.58 
Lindera_nacusua,118.74 ,26.58 
Lindera_nacusua,103.33 ,29.54 
Lindera_nacusua,98.62 ,28.02 
Lindera_nacusua,101.05 ,23.05 
Lindera_nacusua,121.04 ,29.21 
Lindera_nacusua,119.42 ,30.35 
Lindera_nacusua,119.57 ,28.12 
Lindera_nacusua,119.21 ,27.76 
Lindera_nacusua,110.60 ,25.09 
Lindera_nacusua,108.13 ,27.42 
Lindera_nacusua,107.17 ,29.83 
Lindera_nacusua,114.04 ,22.76 
Lindera_nacusua,105.48 ,25.11 
Lindera_nacusua,105.59 ,25.03 
Lindera_nacusua,121.00 ,29.84 
Lindera_nacusua,104.23 ,28.41 
Lindera_nacusua,98.34 ,27.91 
Lindera_nacusua,105.99 ,27.47 
Lindera_nacusua,103.76 ,30.18 
Lindera_nacusua,100.78 ,22.01 
Lindera_nacusua,115.06 ,24.80 
Lindera_nacusua,98.47 ,27.76 
Lindera_nacusua,105.44 ,28.16 
Lindera_nacusua,107.88 ,25.41 
Lindera_nacusua,108.20 ,26.39 
Lindera_nacusua,109.69 ,28.27 
Lindera_nacusua,118.11 ,26.65 
Lindera_nacusua,118.11 ,26.64 
Lindera_nacusua,107.36 ,22.91 
Lindera_nacusua,106.85 ,22.35 
Lindera_nacusua,117.95 ,27.65 
Lindera_nacusua,108.89 ,28.87 
Lindera_nacusua,100.80 ,22.01 
Lindera_nacusua,100.18 ,21.75 
Lindera_nacusua,113.33 ,23.15 
Lindera_nacusua,116.81 ,25.25 
Lindera_nacusua,99.15 ,25.11 
Lindera_nacusua,109.86 ,25.73 
Lindera_nacusua,106.66 ,29.50 
Lindera_nacusua,107.15 ,28.95 
Lindera_nacusua,107.73 ,29.87 
Lindera_nacusua,104.22 ,28.51 
Lindera_nacusua,108.76 ,28.84 
Lindera_nacusua,98.85 ,24.42 
Lindera_nacusua,107.63 ,22.96 
Lindera_nacusua,118.93 ,30.06 
Lindera_nacusua,108.11 ,27.11 
Lindera_nacusua,105.19 ,23.31 
Lindera_nacusua,104.38 ,23.04 
Lindera_nacusua,101.55 ,22.18 
Lindera_nacusua,108.05 ,25.15 
Lindera_nacusua,107.99 ,25.12 
Lindera_nacusua,103.83 ,30.05 
Lindera_nacusua,109.48 ,28.59 
Lindera_nacusua,106.36 ,24.54 
Lindera_nacusua,106.37 ,24.55 
Lindera_nacusua,106.04 ,23.59 
Lindera_nacusua,111.33 ,26.96 
Lindera_nacusua,119.80 ,27.86 
Lindera_nacusua,121.17 ,28.43 
Lindera_nacusua,104.67 ,23.44 
Lindera_nacusua,108.25 ,24.83 
Lindera_nacusua,106.68 ,24.57 
Lindera_nacusua,102.12 ,26.83 
Lindera_nacusua,99.14 ,26.52 
Lindera_nacusua,112.84 ,24.98 
Lindera_nacusua,110.61 ,29.03 
Lindera_nacusua,117.25 ,24.89 
Lindera_nacusua,103.23 ,23.15 
Lindera_nacusua,116.13 ,24.04 
Lindera_nacusua,116.33 ,24.12 
Lindera_nacusua,115.58 ,24.56 
Lindera_nacusua,116.08 ,23.86 
Lindera_nacusua,117.15 ,24.15 
Lindera_nacusua,110.00 ,28.02 
Lindera_nacusua,114.18 ,26.60 
Lindera_nacusua,114.79 ,24.91 
Lindera_nacusua,119.14 ,28.08 
Lindera_nacusua,120.12 ,28.00 
Lindera_nacusua,121.00 ,29.15 
Lindera_nacusua,120.05 ,30.25 
Lindera_nacusua,103.81 ,30.39 
Lindera_nacusua,98.70 ,25.74 
Lindera_nacusua,98.71 ,27.66 
Lindera_nacusua,98.68 ,27.63 
Lindera_nacusua,98.73 ,27.64 
Lindera_nacusua,98.59 ,27.80 
Lindera_nacusua,98.60 ,26.08 
Lindera_nacusua,98.88 ,27.19 
Lindera_nacusua,98.84 ,27.13 
Lindera_nacusua,98.84 ,27.13 
Lindera_nacusua,98.33 ,28.06 
Lindera_nacusua,98.59 ,27.79 
Lindera_nacusua,98.66 ,27.98 
Lindera_nacusua,98.62 ,28.00 
Lindera_nacusua,98.61 ,28.02 
Lindera_nacusua,98.58 ,28.04 
Lindera_nacusua,98.34 ,27.88 
Lindera_nacusua,98.34 ,28.06 
Lindera_nacusua,94.36 ,29.64 
Lindera_nacusua,109.88 ,22.08 
Lindera_nacusua,109.00 ,19.00 
Lindera_nacusua,114.36 ,25.40 
Lindera_nacusua,114.31 ,25.68 
Lindera_nacusua,102.02 ,23.61 
Lindera_nacusua,119.94 ,27.56 
Lindera_nacusua,106.26 ,29.29 
Lindera_nacusua,114.68 ,27.81 
Lindera_nacusua,114.24 ,26.95 
Lindera_nacusua,108.50 ,28.56 
Lindera_nacusua,114.51 ,26.33 
Lindera_nacusua,115.18 ,23.64 
Lindera_nacusua,114.18 ,24.08 
Lindera_nacusua,115.65 ,24.96 
Lindera_nacusua,103.09 ,22.79 
Lindera_nacusua,116.03 ,25.89 
Lindera_nacusua,114.70 ,23.74 
Lindera_nacusua,116.01 ,26.47 
Lindera_nacusua,115.39 ,25.14 
Lindera_nacusua,116.28 ,23.92 
Lindera_nacusua,109.63 ,31.37 
Lindera_nacusua,115.79 ,25.60 
Lindera_nacusua,114.34 ,25.18 
Lindera_nacusua,116.34 ,26.33 
Lindera_nacusua,114.53 ,24.74 
Lindera_nacusua,118.19 ,28.44 
Lindera_nacusua,117.58 ,28.95 
Lindera_nacusua,109.70 ,18.63 
Lindera_nacusua,110.46 ,19.25 
Lindera_nacusua,110.05 ,25.26 
Lindera_nacusua,103.40 ,29.50 
Lindera_nacusua,104.70 ,23.13 
Lindera_nacusua,114.96 ,29.33 
Lindera_nacusua,113.42 ,24.19 
Lindera_nacusua,98.69 ,24.59 
Lindera_nacusua,99.29 ,27.18 
Lindera_nacusua,98.67 ,27.74 
Lindera_nacusua,105.63 ,23.63 
Lindera_nacusua,99.93 ,24.58 
Lindera_nacusua,103.15 ,29.16 
Lindera_nacusua,118.18 ,26.64 
Lindera_nacusua,100.45 ,21.96 
Lindera_nacusua,112.63 ,24.47 
Lindera_nacusua,103.68 ,28.69 
Lindera_nacusua,98.87 ,26.90 
Lindera_nacusua,114.14 ,22.39 
Lindera_nacusua,113.18 ,24.81 
Lindera_nacusua,111.03 ,22.45 
Lindera_nacusua,112.04 ,22.93 
Lindera_nacusua,98.50 ,28.58 
Lindera_nacusua,98.75 ,25.83 
Lindera_nacusua,98.25 ,28.67 
Lindera_nacusua,98.62 ,28.02 
Lindera_nacusua,99.38 ,22.22 
Lindera_nacusua,99.95 ,23.98 
Lindera_nacusua,103.13 ,29.52 
Lindera_nacusua,103.35 ,29.54 
Lindera_nacusua,103.44 ,29.56 
Lindera_nacusua,103.44 ,29.57 
Lindera_nacusua,103.46 ,29.58 
Lindera_nacusua,104.13 ,28.76 
Lindera_nacusua,104.39 ,28.97 
Lindera_nacusua,104.58 ,22.95 
Lindera_nacusua,104.69 ,28.13 
Lindera_nacusua,105.07 ,28.66 
Lindera_nacusua,105.10 ,28.38 
Lindera_nacusua,105.56 ,24.62 
Lindera_nacusua,105.80 ,29.55 
Lindera_nacusua,105.84 ,29.39 
Lindera_nacusua,105.88 ,29.53 
Lindera_nacusua,105.94 ,29.24 
Lindera_nacusua,105.96 ,23.58 
Lindera_nacusua,106.08 ,28.77 
Lindera_nacusua,106.21 ,29.89 
Lindera_nacusua,106.96 ,22.47 
Lindera_nacusua,106.96 ,22.47 
Lindera_nacusua,106.98 ,29.64 
Lindera_nacusua,107.93 ,25.11 
Lindera_nacusua,107.93 ,25.31 
Lindera_nacusua,107.94 ,25.10 
Lindera_nacusua,108.01 ,27.32 
Lindera_nacusua,108.03 ,27.36 
Lindera_nacusua,108.05 ,25.14 
Lindera_nacusua,108.06 ,25.14 
Lindera_nacusua,108.22 ,27.38 
Lindera_nacusua,108.34 ,29.41 
Lindera_nacusua,109.91 ,25.63 
Lindera_nacusua,110.48 ,25.77 
Lindera_nacusua,110.67 ,26.02 
Lindera_nacusua,111.00 ,26.04 
Lindera_nacusua,108.22 ,27.39 
Lindera_nacusua,104.78 ,23.44 
Lindera_nacusua,102.40 ,24.17 
Lindera_nacusua,104.70 ,23.13 
Lindera_nacusua,98.87 ,26.91 
Lindera_nacusua,97.67 ,24.54 
Lindera_nacusua,98.34 ,27.87 
Lindera_nacusua,98.48 ,27.76 
Lindera_nacusua,98.54 ,27.64 
Lindera_nacusua,98.59 ,28.04 
Lindera_nacusua,98.62 ,28.01 
Lindera_nacusua,98.64 ,27.90 
Lindera_nacusua,98.70 ,27.94 
Lindera_nacusua,98.75 ,24.15 
Lindera_nacusua,98.91 ,24.72 
Lindera_nacusua,99.02 ,27.60 
Lindera_nacusua,99.02 ,27.60 
Lindera_nacusua,99.65 ,24.11 
Lindera_nacusua,99.70 ,24.02 
Lindera_nacusua,101.76 ,23.58 
Lindera_nacusua,101.77 ,23.59 
Lindera_nacusua,102.05 ,23.68 
Lindera_nacusua,102.11 ,23.67 
Lindera_nacusua,103.22 ,29.33 
Lindera_nacusua,103.23 ,22.86 
Lindera_nacusua,103.35 ,29.56 
Lindera_nacusua,103.35 ,29.54 
Lindera_nacusua,103.37 ,29.66 
Lindera_nacusua,103.40 ,22.82 
Lindera_nacusua,103.43 ,29.58 
Lindera_nacusua,103.43 ,29.58 
Lindera_nacusua,103.44 ,29.56 
Lindera_nacusua,103.44 ,29.56 
Lindera_nacusua,103.44 ,29.57 
Lindera_nacusua,103.45 ,29.58 
Lindera_nacusua,103.46 ,29.41 
Lindera_nacusua,103.48 ,29.00 
Lindera_nacusua,103.53 ,29.60 
Lindera_nacusua,104.03 ,28.78 
Lindera_nacusua,104.25 ,28.39 
Lindera_nacusua,104.49 ,25.88 
Lindera_nacusua,104.93 ,28.58 
Lindera_nacusua,105.20 ,25.53 
Lindera_nacusua,105.21 ,25.52 
Lindera_nacusua,105.43 ,25.09 
Lindera_nacusua,105.46 ,25.17 
Lindera_nacusua,105.67 ,24.98 
Lindera_nacusua,105.71 ,28.43 
Lindera_nacusua,105.82 ,23.55 
Lindera_nacusua,106.57 ,24.79 
Lindera_nacusua,107.66 ,22.97 
Lindera_nacusua,108.02 ,27.32 
Lindera_nacusua,108.09 ,27.29 
Lindera_nacusua,108.09 ,27.29 
Lindera_nacusua,108.11 ,27.13 
Lindera_nacusua,108.20 ,27.34 
Lindera_nacusua,108.40 ,27.23 
Lindera_nacusua,108.50 ,28.58 
Lindera_nacusua,108.55 ,27.51 
Lindera_nacusua,108.61 ,27.94 
Lindera_nacusua,108.70 ,27.93 
Lindera_nacusua,108.79 ,27.85 
Lindera_nacusua,108.86 ,28.03 
Lindera_nacusua,108.86 ,28.03 
Lindera_nacusua,108.93 ,25.20 
Lindera_nacusua,110.15 ,25.33 
Lindera_nacusua,110.22 ,25.93 
Lindera_nacusua,110.61 ,25.08 
Lindera_nacusua,110.73 ,22.59 
Lindera_nacusua,100.13 ,25.78 
Lindera_nacusua,104.58 ,22.95 
Lindera_nacusua,103.81 ,29.46 
Lindera_nacusua,103.44 ,29.56 
Lindera_nacusua,103.37 ,29.57 
Lindera_nacusua,98.67 ,27.73 
Lindera_nacusua,103.47 ,29.00 
Lindera_nacusua,105.93 ,23.54 
Lindera_nacusua,108.61 ,27.95 
Lindera_nacusua,109.86 ,25.72 
Lindera_nacusua,98.32 ,28.03 
Lindera_nacusua,98.33 ,28.08 
Lindera_nacusua,98.48 ,27.76 
Lindera_nacusua,98.66 ,27.97 
Lindera_nacusua,99.02 ,27.60 
Lindera_nacusua,103.43 ,29.58 
Lindera_nacusua,103.44 ,29.56 
Lindera_nacusua,104.49 ,25.89 
Lindera_nacusua,105.72 ,28.43 
Lindera_nacusua,106.53 ,24.43 
Lindera_nacusua,106.96 ,22.47 
Lindera_nacusua,106.96 ,22.47 
Lindera_nacusua,107.66 ,22.96 
Lindera_nacusua,107.93 ,25.11 
Lindera_nacusua,108.00 ,25.11 
Lindera_nacusua,108.05 ,25.14 
Lindera_nacusua,108.63 ,25.31 
Lindera_nacusua,108.69 ,27.92 
Lindera_nacusua,108.86 ,28.04 
Lindera_nacusua,109.87 ,25.73 
Lindera_nacusua,109.96 ,25.61 
Lindera_nacusua,110.21 ,25.61 
Lindera_nacusua,110.48 ,25.76 
Lindera_nacusua,110.60 ,25.08 
Lindera_nacusua,110.66 ,22.54 
Lindera_nacusua,110.66 ,26.02 
Lindera_nacusua,111.19 ,25.85 
Lindera_nacusua,101.57 ,21.48 
Lindera_nacusua,100.80 ,22.01 
Lindera_nacusua,101.28 ,21.91 
Lindera_nacusua,100.99 ,22.06 
Lindera_nacusua,101.25 ,21.94 
Lindera_nacusua,101.30 ,21.89 
Lindera_nacusua,101.31 ,22.13 
Lindera_nacusua,101.55 ,21.56 
Lindera_nacusua,105.10 ,23.68 
Lindera_nacusua,101.30 ,21.89 
Lindera_nacusua,100.45 ,21.96 
Lindera_nacusua,101.25 ,21.93 
Lindera_nacusua,101.25 ,21.94 
Lindera_nacusua,101.26 ,21.92 
Lindera_nacusua,101.27 ,21.93 
Lindera_nacusua,101.37 ,21.84 
Lindera_nacusua,98.44 ,25.62 
Lindera_nacusua,98.97 ,24.51 
Lindera_nacusua,101.00 ,22.03 
Lindera_nacusua,101.25 ,21.94 
Lindera_nacusua,101.26 ,21.94 
Lindera_nacusua,101.31 ,22.13 
Lindera_nacusua,101.38 ,21.87 
Lindera_nacusua,101.54 ,21.61 
Lindera_nacusua,101.56 ,21.57 
Lindera_nacusua,100.98 ,22.53 
Lindera_nacusua,119.30 ,26.10 
Lindera_neesiana,110.43 ,29.31 
Lindera_neesiana,106.80 ,32.67 
Lindera_neesiana,110.92 ,31.08 
Lindera_neesiana,99.63 ,24.23 
Lindera_neesiana,109.10 ,31.78 
Lindera_neesiana,111.69 ,26.00 
Lindera_neesiana,116.00 ,29.66 
Lindera_neesiana,121.04 ,29.21 
Lindera_neesiana,110.71 ,32.44 
Lindera_neesiana,109.49 ,29.99 
Lindera_neesiana,110.20 ,30.09 
Lindera_neesiana,109.14 ,29.67 
Lindera_neesiana,108.98 ,29.40 
Lindera_neesiana,110.16 ,29.40 
Lindera_neesiana,109.46 ,31.02 
Lindera_neesiana,115.57 ,29.10 
Lindera_neesiana,114.54 ,29.03 
Lindera_neesiana,115.44 ,29.18 
Lindera_neesiana,119.86 ,30.61 
Lindera_neesiana,119.58 ,30.21 
Lindera_neesiana,118.82 ,29.12 
Lindera_neesiana,119.04 ,29.61 
Lindera_neesiana,121.10 ,29.26 
Lindera_neesiana,120.05 ,30.25 
Lindera_neesiana,119.44 ,30.32 
Lindera_neesiana,121.00 ,29.15 
Lindera_neesiana,119.66 ,30.21 
Lindera_neesiana,109.14 ,30.88 
Lindera_neesiana,108.66 ,31.95 
Lindera_neesiana,110.09 ,29.88 
Lindera_neesiana,109.44 ,29.46 
Lindera_neesiana,109.87 ,31.08 
Lindera_neesiana,107.15 ,28.95 
Lindera_neesiana,107.10 ,29.16 
Lindera_neesiana,110.74 ,31.35 
Lindera_neesiana,110.34 ,31.05 
Lindera_neesiana,110.67 ,25.62 
Lindera_neesiana,107.54 ,33.23 
Lindera_neesiana,109.72 ,30.61 
Lindera_neesiana,109.13 ,30.03 
Lindera_neesiana,106.69 ,26.49 
Lindera_neesiana,110.56 ,30.28 
Lindera_neesiana,98.67 ,27.75 
Lindera_neesiana,116.36 ,34.44 
Lindera_neesiana,100.09 ,23.88 
Lindera_neesiana,99.58 ,22.33 
Lindera_neesiana,98.49 ,25.28 
Lindera_neesiana,108.15 ,27.33 
Lindera_neesiana,98.34 ,27.88 
Lindera_neesiana,106.47 ,29.00 
Lindera_neesiana,110.01 ,25.80 
Lindera_neesiana,99.15 ,25.11 
Lindera_neesiana,107.61 ,28.87 
Lindera_neesiana,109.81 ,29.68 
Lindera_neesiana,118.88 ,31.04 
Lindera_neesiana,109.83 ,27.21 
Lindera_neesiana,98.65 ,25.02 
Lindera_neesiana,117.93 ,29.93 
Lindera_neesiana,115.96 ,29.55 
Lindera_neesiana,116.04 ,29.45 
Lindera_neesiana,98.34 ,27.91 
Lindera_neesiana,91.96 ,28.00 
Lindera_neesiana,117.02 ,30.11 
Lindera_neesiana,98.30 ,24.81 
Lindera_neesiana,107.27 ,29.03 
Lindera_neesiana,109.19 ,27.72 
Lindera_neesiana,115.10 ,29.26 
Lindera_neesiana,110.67 ,30.73 
Lindera_neesiana,98.30 ,27.68 
Lindera_neesiana,98.30 ,27.69 
Lindera_neesiana,98.75 ,24.92 
Lindera_neesiana,98.76 ,24.83 
Lindera_neesiana,98.75 ,24.94 
